,left_time,work_time,to_dp_time,to_dp_distance,total_distance,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24
0,237.56671275654287,242.43328724345713,97.97868683804194,45.48756732219113,88.34051197292611,안산-1639,안산-48,안산-59,안산-32,안산-44,안산-50, , , , , , , , , , , , , , , , , , 
1,454.7206489153359,25.279351084664086,35.279351084664064,8.912954799387371,8.912954799387371,안산-1117, , , , , , , , , , , , , , , , , , , , , , , 
